id,race_id,driver_id,constructor_id,position,q1,q2,q3
1255,787,508,155,17,00:01:36.240,,
1256,787,555,108,18,00:01:36.388,,
1257,787,556,150,19,00:01:36.677,,
1258,787,531,153,20,00:01:37.087,,
1259,787,553,155,21,00:01:37.101,,
1260,787,546,153,22,00:01:37.481,,
1261,788,554,151,1,00:01:32.893,00:01:31.745,00:01:33.096
1262,788,532,6,2,00:01:31.937,00:01:31.188,00:01:33.123
1263,788,551,95,3,00:01:32.750,00:01:31.922,00:01:33.292
1264,788,524,6,4,00:01:32.652,00:01:31.933,00:01:33.418
1265,788,552,95,5,00:01:33.057,00:01:31.718,00:01:33.488
1266,788,521,151,6,00:01:33.137,00:01:31.909,00:01:33.737
1267,788,511,148,7,00:01:32.493,00:01:32.159,00:01:33.994
1268,788,548,108,8,00:01:32.903,00:01:32.185,00:01:34.015
1269,788,522,77,9,00:01:32.793,00:01:32.362,00:01:35.057
1270,788,526,119,10,00:01:32.947,00:01:32.345,00:01:35.115
1271,788,529,149,11,00:01:33.194,00:01:32.371,
1272,788,487,77,12,00:01:32.944,00:01:32.508,
1273,788,557,148,13,00:01:32.800,00:01:32.528,
1274,788,558,119,14,00:01:32.975,00:01:32.790,
1275,788,556,150,15,00:01:33.415,00:01:32.915,
1276,788,555,108,16,00:01:33.386,00:01:32.943,
1277,788,500,149,17,00:01:33.433,,
1278,788,508,155,18,00:01:33.501,,
1279,788,559,150,19,00:01:33.562,,
1280,788,553,155,20,00:01:33.845,,
1281,788,546,153,21,00:01:34.140,,
1282,788,531,153,22,00:01:35.725,,
1283,789,524,6,1,00:01:20.701,00:01:20.784,00:01:21.813
1284,789,526,119,2,00:01:21.347,00:01:20.804,00:01:21.904
1285,789,532,6,3,00:01:21.528,00:01:20.584,00:01:22.058
1286,789,554,151,4,00:01:21.423,00:01:20.597,00:01:22.065
1287,789,551,95,5,00:01:21.366,00:01:20.825,00:01:22.096
1288,789,552,95,6,00:01:21.430,00:01:20.817,00:01:22.231
1289,789,529,149,7,00:01:21.494,00:01:20.984,00:01:22.429
1290,789,511,148,8,00:01:21.158,00:01:20.907,00:01:22.529
1291,789,521,151,9,00:01:21.466,00:01:20.815,00:01:22.542
1292,789,558,119,10,00:01:21.409,00:01:20.894,00:01:22.699
1293,789,487,77,11,00:01:21.548,00:01:21.049,
1294,789,555,108,12,00:01:21.690,00:01:21.117,
1295,789,522,77,13,00:01:21.757,00:01:21.211,
1296,789,557,148,14,00:01:21.427,00:01:21.230,
1297,789,548,108,15,00:01:21.472,00:01:21.349,
1298,789,556,150,16,00:01:21.540,00:01:21.724,
1299,789,500,149,17,00:01:21.810,,
1300,789,559,150,18,00:01:22.108,,
1301,789,508,155,19,00:01:22.516,,
1302,789,553,155,20,00:01:23.224,,
1303,789,546,153,21,00:01:23.318,,
1304,789,531,153,22,00:01:23.496,,
1305,790,532,6,1,00:01:25.994,00:01:26.192,00:01:27.617
1306,790,552,95,2,00:01:26.736,00:01:26.290,00:01:27.808
1307,790,551,95,3,00:01:26.192,00:01:26.477,00:01:27.923
1308,790,524,6,4,00:01:26.457,00:01:26.050,00:01:27.936
1309,790,554,151,5,00:01:26.761,00:01:26.129,00:01:28.390
1310,790,529,149,6,00:01:26.773,00:01:26.466,00:01:28.417
1311,790,526,119,7,00:01:26.836,00:01:26.522,00:01:28.422
1312,790,511,148,8,00:01:26.695,00:01:26.822,00:01:28.836
1313,790,521,151,9,00:01:27.107,00:01:27.607,00:01:28.882
1314,790,500,149,10,00:01:26.939,00:01:26.520,00:01:29.959
1315,790,548,108,11,00:01:27.367,00:01:27.012,
1316,790,487,77,12,00:01:27.355,00:01:27.219,
1317,804,522,156,1,00:01:25.211,00:01:24.855,00:01:26.202
1318,804,487,156,2,00:01:25.006,00:01:24.783,00:01:26.505
1319,804,559,149,3,00:01:25.938,00:01:25.121,00:01:26.830
1320,804,554,151,4,00:01:25.922,00:01:25.152,00:01:26.914
1321,804,548,108,5,00:01:25.846,00:01:25.123,00:01:26.973
1322,804,557,148,6,00:01:25.499,00:01:25.281,00:01:26.975
1323,804,532,6,7,00:01:25.844,00:01:25.319,00:01:27.033
1324,804,511,148,8,00:01:26.194,00:01:25.265,00:01:27.127
1325,804,524,6,9,00:01:25.899,00:01:25.380,00:01:27.163
1326,804,529,149,10,00:01:25.427,00:01:25.241,00:01:27.246
1327,804,521,151,11,00:01:25.827,00:01:25.504,
1328,804,526,119,12,00:01:26.026,00:01:25.605,
1329,804,555,108,13,00:01:26.074,00:01:25.607,
1330,804,552,95,14,00:01:26.184,00:01:25.726,
1331,804,551,95,15,00:01:26.454,,
1332,804,560,150,16,00:01:26.503,,
1333,804,558,119,17,00:01:26.598,,
1334,804,508,155,18,00:01:26.677,,
1335,804,553,155,19,00:01:26.742,,
1336,804,556,150,20,00:01:26.964,,
1337,805,522,156,1,00:01:35.058,00:01:33.784,00:01:35.181
1338,805,511,148,2,00:01:34.745,00:01:33.990,00:01:35.273
1339,805,559,149,3,00:01:34.935,00:01:34.276,00:01:35.518
1340,805,487,156,4,00:01:34.681,00:01:34.387,00:01:35.651
1341,805,557,148,5,00:01:34.907,00:01:34.258,00:01:35.690
1342,805,548,108,6,00:01:35.083,00:01:34.547,00:01:35.750
1343,805,529,149,7,00:01:35.027,00:01:34.222,00:01:35.797
1344,805,554,151,8,00:01:35.166,00:01:34.562,00:01:36.106
1345,805,524,6,9,00:01:35.476,00:01:34.456,00:01:36.170
1346,805,526,119,10,00:01:35.260,00:01:34.706,00:01:37.659
1347,805,521,151,11,00:01:35.110,00:01:34.769,
1348,805,555,108,12,00:01:35.341,00:01:34.788,
1349,805,551,95,13,00:01:35.280,00:01:34.905,
1350,805,552,95,14,00:01:35.023,00:01:34.924,
1351,805,556,150,15,00:01:35.507,00:01:35.431,
1352,805,532,6,16,00:01:35.642,,
1353,805,558,119,17,00:01:35.708,,
1354,805,508,155,18,00:01:35.908,,
1355,805,553,155,19,00:01:35.951,,
1356,805,560,150,20,00:01:36.107,,
1357,806,559,149,1,00:01:36.565,00:01:35.130,00:01:36.184
1358,806,526,119,2,00:01:36.443,00:01:35.803,00:01:36.381
1359,806,529,149,3,00:01:35.751,00:01:35.173,00:01:36.466
1360,806,487,156,4,00:01:35.701,00:01:35.503,00:01:36.493
1361,806,522,156,5,00:01:35.533,00:01:35.556,00:01:36.532
1362,806,511,148,6,00:01:36.308,00:01:35.645,00:01:36.835
1363,806,548,108,7,00:01:35.941,00:01:35.809,00:01:37.397
1364,806,524,6,8,00:01:36.137,00:01:35.856,00:01:38.089
1365,806,551,95,9,00:01:35.776,00:01:35.740,00:01:38.595
1366,806,560,150,10,00:01:36.284,00:01:35.965,00:01:39.321
1367,806,521,151,11,00:01:36.525,00:01:35.975,
1368,806,552,95,12,00:01:36.646,00:01:36.032,
1369,806,532,6,13,00:01:36.178,00:01:36.033,
1370,806,557,148,14,00:01:36.364,00:01:36.066,
1371,806,555,108,15,00:01:36.673,00:01:36.193,
1372,806,556,150,16,00:01:36.906,,
1373,806,558,119,17,00:01:36.908,,
1374,806,554,151,18,00:01:36.966,,
1375,806,553,155,19,00:01:37.669,,
1376,806,508,155,20,00:01:37.672,,
1377,807,511,148,1,00:01:32.799,00:01:32.671,00:01:33.431
1378,807,557,148,2,00:01:33.165,00:01:32.613,00:01:33.712
1379,807,559,149,3,00:01:32.680,00:01:32.474,00:01:34.015
1380,807,522,156,4,00:01:32.978,00:01:32.842,00:01:34.044
1381,807,551,95,5,00:01:32.851,00:01:32.877,00:01:34.196
1382,807,487,156,6,00:01:33.116,00:01:32.842,00:01:34.239
1383,807,526,119,7,00:01:33.627,00:01:32.860,00:01:34.578
1384,807,532,6,8,00:01:33.297,00:01:33.014,00:01:34.818
1385,807,548,108,9,00:01:33.672,00:01:33.166,00:01:35.134
1386,807,524,6,10,00:01:33.117,00:01:32.827,00:01:35.380
1387,807,552,95,11,00:01:33.479,00:01:33.242,
1388,807,555,108,12,00:01:33.221,00:01:33.348,
1389,807,554,151,13,00:01:33.495,00:01:33.487,
1390,807,521,151,14,00:01:33.377,00:01:33.562,
1391,807,558,119,15,00:01:33.608,00:01:33.941,
1392,807,553,155,16,00:01:33.722,,
1393,807,560,150,17,00:01:33.753,,
1394,807,508,155,18,00:01:33.910,,
1395,807,529,149,19,00:01:34.038,,
1396,807,556,150,20,00:01:34.159,,
1397,808,522,156,1,00:01:20.707,00:01:20.192,00:01:20.527
1398,808,559,149,2,00:01:20.715,00:01:20.220,00:01:20.660
1399,808,487,156,3,00:01:20.808,00:01:19.954,00:01:20.762
1400,808,532,6,4,00:01:20.484,00:01:20.149,00:01:20.934
1401,808,529,149,5,00:01:20.689,00:01:20.007,00:01:21.049
1402,808,557,148,6,00:01:20.877,00:01:20.107,00:01:21.247
1403,808,511,148,7,00:01:21.189,00:01:20.420,00:01:21.254
1404,808,526,119,8,00:01:21.186,00:01:20.509,00:01:21.392
1405,808,548,108,9,00:01:20.745,00:01:20.256,00:01:22.558
1406,808,554,151,10,00:01:20.931,00:01:20.408,00:01:22.685
1407,808,555,108,11,00:01:20.818,00:01:20.531,
1408,808,558,119,12,00:01:21.128,00:01:20.604,
1409,808,521,151,13,00:01:21.095,00:01:20.676,
1410,808,551,95,14,00:01:20.991,00:01:20.805,
1411,808,560,150,15,00:01:21.033,00:01:21.067,
1412,808,524,6,16,00:01:21.291,,
1413,808,556,150,17,00:01:21.300,,
1414,808,552,95,18,00:01:21.675,,
1415,808,553,155,19,00:01:21.742,,
1416,808,508,155,20,00:01:22.204,,
1417,821,559,149,1,00:01:55.029,00:01:53.883,00:01:54.101
1418,821,532,6,2,00:01:55.313,00:01:54.331,00:01:54.242
1419,821,526,6,3,00:01:54.612,00:01:54.172,00:01:54.608
1420,821,551,95,4,00:01:55.341,00:01:54.707,00:01:55.217
1421,821,548,43,5,00:01:55.463,00:01:54.682,00:01:55.241
1422,821,529,149,6,00:01:55.298,00:01:54.318,00:01:55.284
1423,821,481,43,7,00:01:55.593,00:01:55.105,00:01:55.524
1424,821,522,95,8,00:01:55.715,00:01:55.168,00:01:55.672
1425,821,554,119,9,00:01:55.511,00:01:54.963,00:01:55.885
1426,821,553,155,10,00:01:55.213,00:01:54.996,00:01:56.309
1427,821,487,108,11,00:01:55.969,00:01:55.330,
1428,821,547,155,12,00:01:55.628,00:01:55.623,
1429,821,562,108,13,00:01:56.375,00:01:55.857,
1430,821,517,140,14,00:01:56.428,00:01:56.237,
1431,821,560,150,15,00:01:56.189,00:01:56.265,
1432,821,565,140,16,00:01:56.541,00:01:56.270,
1433,821,564,119,17,00:01:56.167,00:01:56.619,
1434,821,561,150,18,00:01:57.071,,
1435,821,557,159,19,00:01:59.728,,
1436,821,511,157,20,00:01:59.852,,
1437,821,552,157,21,00:02:00.313,,
1438,821,566,159,22,00:02:00.587,,
1439,821,563,158,23,00:02:03.204,,
1440,821,567,158,24,00:02:04.904,,
1441,822,559,149,1,00:01:24.774,00:01:24.096,00:01:23.919
1442,822,529,149,2,00:01:25.286,00:01:24.276,00:01:24.035
1443,822,526,6,3,00:01:25.082,00:01:24.335,00:01:24.111
1444,822,522,95,4,00:01:24.897,00:01:24.531,00:01:24.675
1445,822,532,6,5,00:01:25.548,00:01:25.010,00:01:24.837
1446,822,548,43,6,00:01:24.788,00:01:24.788,00:01:24.884
1447,822,481,43,7,00:01:25.351,00:01:24.871,00:01:24.927
1448,822,487,108,8,00:01:25.702,00:01:25.085,00:01:25.217
1449,822,554,119,9,00:01:25.588,00:01:25.122,00:01:25.372
1450,822,553,155,10,00:01:25.504,00:01:25.046,00:01:26.036
1451,822,551,95,11,00:01:25.046,00:01:25.184,
1452,822,560,150,12,00:01:26.061,00:01:25.638,
1453,822,547,155,13,00:01:26.170,00:01:25.743,
1454,822,517,140,14,00:01:26.089,00:01:25.747,
1455,822,562,108,15,00:01:25.866,00:01:25.748,
1456,822,565,140,16,00:01:26.251,00:01:25.777,
1457,822,561,150,17,00:01:26.095,00:01:26.089,
1458,822,564,119,18,00:01:26.471,,
1459,822,552,157,19,00:01:28.797,,
1460,822,511,157,20,00:01:29.111,,
1461,822,557,159,21,00:01:29.592,,
1462,822,566,159,22,00:01:30.185,,
1463,822,563,158,23,00:01:30.526,,
1464,822,567,158,24,00:01:30.613,,
1465,823,529,149,1,00:01:51.886,00:01:48.210,00:01:49.327
1466,823,548,43,2,00:01:52.560,00:01:47.417,00:01:50.673
1467,823,559,149,3,00:01:47.632,00:01:46.828,00:01:50.789
1468,823,553,155,4,00:01:49.479,00:01:47.085,00:01:50.914
1469,823,562,108,5,00:01:49.664,00:01:47.346,00:01:51.001
1470,823,554,119,6,00:01:46.283,00:01:46.951,00:01:51.051
1471,823,487,108,7,00:01:50.301,00:01:48.371,00:01:51.511
1472,823,481,43,8,00:01:52.239,00:01:48.400,00:01:51.717
1473,823,565,140,9,00:01:48.467,00:01:47.792,00:01:51.767
1474,823,547,155,10,00:01:49.922,00:01:48.238,00:01:52.254
1475,823,564,119,11,00:01:47.952,00:01:48.760,
1476,823,517,140,12,00:01:47.153,00:01:48.771,
1477,823,560,150,13,00:01:48.945,00:01:49.207,
1478,823,561,150,14,00:01:48.655,00:01:49.464,
1479,823,552,157,15,00:01:52.875,00:01:52.270,
1480,823,557,159,16,00:01:52.398,00:01:52.520,
1481,823,522,95,17,00:01:52.211,,
1482,823,511,157,18,00:01:52.884,,
1483,823,526,6,19,00:01:53.044,,
1484,823,551,95,20,00:01:53.050,,
1485,823,532,6,21,00:01:53.283,,
1486,823,567,158,22,00:01:56.299,,
1487,823,563,158,23,00:01:57.269,,
1488,823,566,159,24,00:01:59.977,,
1489,824,559,149,1,00:01:36.317,00:01:35.280,00:01:34.558
1490,824,529,149,2,00:01:35.978,00:01:35.100,00:01:34.808
1491,824,526,6,3,00:01:35.987,00:01:35.235,00:01:34.913
1492,824,548,43,4,00:01:35.952,00:01:35.134,00:01:34.923
1493,824,522,95,5,00:01:36.122,00:01:35.443,00:01:34.979
1494,824,551,95,6,00:01:35.641,00:01:34.928,00:01:35.034
1495,824,532,6,7,00:01:36.076,00:01:35.290,00:01:35.180
1496,824,554,119,8,00:01:36.348,00:01:35.550,00:01:35.364
1497,824,481,43,9,00:01:36.484,00:01:35.715,00:01:35.646
1498,824,553,155,10,00:01:36.671,00:01:35.665,00:01:35.963
1499,824,487,108,11,00:01:36.664,00:01:35.748,
1500,824,561,150,12,00:01:36.618,00:01:36.047,
1501,824,560,150,13,00:01:36.793,00:01:36.149,
1502,824,564,119,14,00:01:37.031,00:01:36.311,
1503,824,565,140,15,00:01:37.044,00:01:36.422,
1504,824,562,108,16,00:01:37.049,00:01:36.647,
1505,824,517,140,17,00:01:37.050,00:01:37.020,
1506,824,547,155,18,00:01:37.161,,
1507,824,557,159,19,00:01:39.278,,
1508,824,511,157,20,00:01:39.399,,
1509,824,552,157,21,00:01:39.520,,
1510,824,566,159,22,00:01:39.783,,
1511,824,563,158,23,00:01:40.469,,
1512,824,567,158,24,00:01:40.578,,
1513,825,529,149,1,00:01:21.412,00:01:20.655,00:01:19.995
1514,825,559,149,2,00:01:21.680,00:01:20.772,00:01:20.101
1515,825,551,95,3,00:01:21.723,00:01:21.415,00:01:20.829
1516,825,526,6,4,00:01:21.957,00:01:21.549,00:01:20.937
1517,840,559,149,1,00:01:25.296,00:01:24.090,00:01:23.529
1518,840,551,95,2,00:01:25.384,00:01:24.595,00:01:24.307
1519,840,529,149,3,00:01:25.900,00:01:24.658,00:01:24.395
1520,840,522,95,4,00:01:25.886,00:01:24.957,00:01:24.779
1521,840,526,6,5,00:01:25.707,00:01:25.242,00:01:24.974
1522,840,564,119,6,00:01:25.543,00:01:25.582,00:01:25.247
1523,840,548,43,7,00:01:25.856,00:01:25.606,00:01:25.421
1524,840,532,6,8,00:01:26.031,00:01:25.611,00:01:25.599
1525,840,565,140,9,00:01:25.717,00:01:25.405,00:01:25.626
1526,840,560,150,10,00:01:26.232,00:01:25.882,00:01:27.066
1527,840,481,43,11,00:01:25.962,00:01:25.971,
1528,840,561,150,12,00:01:26.620,00:01:26.103,
1529,840,571,140,13,00:01:25.812,00:01:26.108,
1530,840,568,155,14,00:01:27.222,00:01:26.739,
1531,840,570,108,15,00:01:26.298,00:01:26.768,
1532,840,553,155,16,00:01:26.245,00:01:31.407,
1533,840,487,108,17,00:01:26.270,,
1534,840,521,119,18,00:01:27.239,,
1535,840,552,157,19,00:01:29.254,,
1536,840,511,157,20,00:01:29.342,,
1537,840,557,159,21,00:01:29.858,,
1538,840,569,159,22,00:01:30.822,,
1539,840,547,158,23,00:01:32.978,,
1540,840,542,158,24,00:01:34.293,,
1541,841,559,149,1,00:01:37.468,00:01:35.934,00:01:34.870
1542,841,551,95,2,00:01:36.861,00:01:35.852,00:01:34.974
1543,841,529,149,3,00:01:37.924,00:01:36.080,00:01:35.179
1544,841,522,95,4,00:01:37.033,00:01:35.569,00:01:35.200
1545,841,526,6,5,00:01:36.897,00:01:36.320,00:01:35.802
1546,841,521,119,6,00:01:37.224,00:01:36.811,00:01:36.124
1547,841,532,6,7,00:01:36.744,00:01:36.557,00:01:36.251
1548,841,564,119,8,00:01:37.210,00:01:36.642,00:01:36.324
1549,841,548,43,9,00:01:37.316,00:01:36.388,00:01:36.809
1550,841,565,140,10,00:01:36.994,00:01:36.691,00:01:36.820
1551,841,481,43,11,00:01:36.904,00:01:37.035,
1552,841,560,150,12,00:01:37.693,00:01:37.160,
1553,841,561,150,13,00:01:37.677,00:01:37.347,
1554,841,568,155,14,00:01:38.045,00:01:37.370,
1555,841,487,108,15,00:01:38.163,00:01:37.496,
1556,841,571,140,16,00:01:37.759,00:01:37.528,
1557,841,553,155,17,00:01:37.693,00:01:37.593,
1558,841,570,108,18,00:01:38.276,,
1559,841,552,157,19,00:01:38.645,,
1560,841,511,157,20,00:01:38.791,,
1561,841,557,159,21,00:01:40.648,,
1562,841,569,159,22,00:01:41.001,,
1563,841,547,158,23,00:01:41.549,,
1564,841,542,158,24,00:01:42.574,,
1565,842,559,149,1,00:01:35.674,00:01:34.776,00:01:33.706
1566,842,522,95,2,00:01:35.924,00:01:34.662,00:01:34.421
1567,842,551,95,3,00:01:36.091,00:01:34.486,00:01:34.463
1568,842,548,43,4,00:01:35.272,00:01:35.850,00:01:34.670
1569,842,526,6,5,00:01:35.389,00:01:35.165,00:01:35.119
1570,842,532,6,6,00:01:35.478,00:01:35.437,00:01:35.145
1571,842,561,150,7,00:01:36.133,00:01:35.563,00:01:36.158
1572,842,568,155,8,00:01:35.702,00:01:35.858,00:01:36.190
1573,842,560,150,9,00:01:36.110,00:01:35.500,00:01:36.203
1574,842,564,119,10,00:01:35.370,00:01:35.149,
1575,842,553,155,11,00:01:36.092,00:01:35.874,
1576,842,571,140,12,00:01:36.046,00:01:36.053,
1577,842,565,140,13,00:01:36.147,00:01:36.236,
1578,842,481,43,14,00:01:35.508,00:01:36.457,
1579,842,487,108,15,00:01:35.911,00:01:36.465,
1580,842,521,119,16,00:01:35.910,00:01:36.611,
1581,842,570,108,17,00:01:36.121,00:01:36.956,
1582,842,529,149,18,00:01:36.468,,
1583,842,552,157,19,00:01:37.894,,
1584,842,511,157,20,00:01:38.318,,
1585,842,569,159,21,00:01:39.119,,
1586,842,557,159,22,00:01:39.708,,
1587,842,547,158,23,00:01:40.212,,
1588,842,542,158,24,00:01:40.445,,
1589,843,559,149,1,00:01:27.039,00:01:25.610,00:01:25.049
1590,843,529,149,2,00:01:27.090,00:01:26.075,00:01:25.454
1591,843,548,43,3,00:01:27.514,00:01:25.801,00:01:25.574
1592,843,551,95,4,00:01:27.091,00:01:26.066,00:01:25.595
1593,843,526,6,5,00:01:27.349,00:01:26.152,00:01:25.851
1594,843,522,95,6,00:01:27.374,00:01:26.485,00:01:25.982
1595,843,564,119,7,00:01:27.475,00:01:26.654,00:01:26.296
1596,843,481,43,8,00:01:27.697,00:01:26.121,00:01:26.646
1597,843,521,119,9,00:01:27.901,00:01:26.740,00:01:26.659
1598,843,532,6,10,00:01:27.013,00:01:26.395,
1599,843,487,108,11,00:01:28.246,00:01:26.764,
1600,843,553,155,12,00:01:27.392,00:01:27.027,
1601,843,568,155,13,00:01:27.625,00:01:27.145,
1602,843,570,108,14,00:01:27.396,00:01:27.236,
1603,843,571,140,15,00:01:27.778,00:01:27.244,
1604,843,560,150,16,00:01:27.620,00:01:27.255,
1605,843,561,150,17,00:01:28.055,00:01:27.572,
1606,843,552,157,18,00:01:28.780,,
1607,843,511,157,19,00:01:29.673,,
1608,843,569,159,20,00:01:30.445,,
1609,843,547,158,21,00:01:30.692,,
1610,843,557,159,22,00:01:30.813,,
1611,843,542,158,23,00:01:31.564,,
1612,844,529,149,1,00:01:23.619,00:01:21.773,00:01:20.981
1613,844,559,149,2,00:01:24.142,00:01:21.540,00:01:21.181
1614,844,551,95,3,00:01:24.370,00:01:22.148,00:01:21.961
1615,844,526,6,4,00:01:23.485,00:01:22.813,00:01:21.964
1616,844,522,95,5,00:01:24.428,00:01:22.050,00:01:21.996
1617,859,551,95,1,00:01:26.800,00:01:25.626,00:01:24.922
1618,859,522,95,2,00:01:26.832,00:01:25.663,00:01:25.074
1619,859,575,160,3,00:01:26.498,00:01:25.845,00:01:25.302
1620,859,481,43,4,00:01:26.586,00:01:25.571,00:01:25.336
1621,859,529,149,5,00:01:27.117,00:01:26.597,00:01:25.651
1622,859,559,149,6,00:01:26.773,00:01:25.982,00:01:25.668
1623,859,548,43,7,00:01:26.763,00:01:25.469,00:01:25.686
1624,859,570,108,8,00:01:26.803,00:01:26.206,00:01:25.908
1625,859,562,155,9,00:01:27.464,00:01:26.314,00:01:26.451
1626,859,572,150,10,00:01:27.024,00:01:26.319,
1627,859,573,150,11,00:01:26.493,00:01:26.429,
1628,859,526,6,12,00:01:26.688,00:01:26.494,
1629,859,565,140,13,00:01:26.182,00:01:26.590,
1630,859,563,108,14,00:01:27.004,00:01:26.663,
1631,859,568,155,15,00:01:27.469,00:01:27.086,
1632,859,532,6,16,00:01:27.633,00:01:27.497,
1633,859,571,140,17,00:01:26.596,,
1634,859,524,160,18,00:01:27.758,,
1635,859,552,162,19,00:01:28.679,,
1636,859,564,162,20,00:01:29.018,,
1637,859,557,161,21,00:01:30.923,,
1638,859,574,161,22,00:01:31.670,,
1639,859,517,158,23,00:01:33.495,,
1640,859,542,158,24,00:01:33.643,,
1641,860,551,95,1,00:01:37.813,00:01:37.106,00:01:36.219
1642,860,522,95,2,00:01:37.575,00:01:36.928,00:01:36.368
1643,860,481,43,3,00:01:37.517,00:01:37.017,00:01:36.391
1644,860,529,149,4,00:01:37.172,00:01:37.375,00:01:36.461
1645,860,524,160,5,00:01:37.961,00:01:36.715,00:01:36.461
1646,860,559,149,6,00:01:38.102,00:01:37.419,00:01:36.634
1647,860,575,160,7,00:01:38.058,00:01:37.338,00:01:36.658
1648,860,548,43,8,00:01:37.696,00:01:36.996,00:01:36.664
1649,860,526,6,9,00:01:38.151,00:01:37.379,00:01:37.566
1650,860,571,140,10,00:01:37.933,00:01:37.477,00:01:37.698
1651,860,570,108,11,00:01:37.789,00:01:37.589,
1652,860,532,6,12,00:01:38.381,00:01:37.731,
1653,860,563,108,13,00:01:38.437,00:01:37.841,
1654,860,568,155,14,00:01:38.325,00:01:37.877,
1655,860,572,150,15,00:01:38.419,00:01:37.883,
1656,860,562,155,16,00:01:38.303,00:01:37.890,
1657,860,565,140,17,00:01:38.372,00:01:38.069,
1658,860,573,150,18,00:01:39.077,,
1659,860,552,162,19,00:01:39.306,,
1660,860,564,162,20,00:01:39.567,,
1661,860,557,161,21,00:01:40.903,,
1662,860,574,161,22,00:01:41.250,,
1663,860,517,158,23,00:01:42.914,,
1664,860,542,158,24,00:01:43.655,,
1665,861,548,43,1,00:01:36.875,00:01:35.725,00:01:35.121
1666,861,551,95,2,00:01:36.763,00:01:35.902,00:01:35.626
1667,861,481,43,3,00:01:36.797,00:01:35.794,00:01:35.691
1668,861,565,140,4,00:01:36.863,00:01:35.853,00:01:35.784
1669,861,524,160,5,00:01:36.850,00:01:35.921,00:01:35.898
1670,861,522,95,6,00:01:36.746,00:01:35.942,00:01:36.191
1671,861,529,149,7,00:01:36.682,00:01:35.700,00:01:36.290
1672,861,571,140,8,00:01:36.198,00:01:35.831,00:01:36.524
1673,861,526,6,9,00:01:36.292,00:01:35.982,00:01:36.622
1674,861,575,160,10,00:01:36.343,00:01:35.903,
1675,861,559,149,11,00:01:36.911,00:01:36.031,
1676,861,532,6,12,00:01:36.556,00:01:36.255,
1677,861,570,108,13,00:01:36.528,00:01:36.283,
1678,861,563,108,14,00:01:36.674,00:01:36.289,
1679,861,568,155,15,00:01:36.639,00:01:36.317,
1680,861,562,155,16,00:01:36.921,00:01:36.745,
1681,861,572,150,17,00:01:36.933,00:01:36.956,
1682,861,573,150,18,00:01:37.714,,
1683,861,552,162,19,00:01:38.463,,
1684,861,564,162,20,00:01:38.677,,
1685,861,557,161,21,00:01:39.282,,
1686,861,574,161,22,00:01:39.717,,
1687,861,517,158,23,00:01:40.411,,
1688,861,542,158,24,00:01:41.000,,
1689,862,559,149,1,00:01:34.308,00:01:33.527,00:01:32.422
1690,862,551,95,2,00:01:34.813,00:01:33.209,00:01:32.520
1691,862,529,149,3,00:01:34.015,00:01:33.311,00:01:32.637
1692,862,522,95,4,00:01:34.792,00:01:33.416,00:01:32.711
1693,862,548,43,5,00:01:34.588,00:01:33.219,00:01:32.821
1694,862,572,150,6,00:01:33.988,00:01:33.556,00:01:32.912
1695,862,575,160,7,00:01:34.041,00:01:33.246,00:01:33.008
1696,862,571,140,8,00:01:33.814,00:01:33.660,00:01:33.394
1697,862,526,6,9,00:01:34.760,00:01:33.403,
1698,862,568,155,10,00:01:36.624,00:01:33.510,
1699,862,524,160,11,00:01:34.552,00:01:33.789,
1700,862,565,140,12,00:01:34.131,00:01:33.806,
1701,862,562,155,13,00:01:34.601,00:01:33.807,
1702,862,532,6,14,00:01:34.372,00:01:33.912,
1703,862,563,108,15,00:01:34.466,00:01:34.017,
1704,862,552,162,16,00:01:34.852,00:01:36.132,
1705,862,570,108,17,00:01:34.639,,
1706,862,481,43,18,00:01:34.865,,
1707,862,573,150,19,00:01:35.014,,
1708,862,564,162,20,00:01:35.823,,
1709,862,574,161,21,00:01:37.683,,
1710,862,517,158,22,00:01:37.883,,
1711,862,557,161,23,00:01:37.905,,
1712,862,542,158,24,00:01:38.314,,
1713,863,551,95,1,00:01:22.583,00:01:22.465,00:01:21.707
1714,863,570,108,2,00:01:23.380,00:01:22.105,00:01:22.285
1715,863,526,6,3,00:01:23.276,00:01:22.862,00:01:22.302
1716,863,575,160,4,00:01:23.248,00:01:22.667,00:01:22.424
1717,879,559,149,1,00:01:44.657,00:01:36.745,00:01:27.407
1718,879,529,149,2,00:01:44.472,00:01:36.524,00:01:27.827
1719,879,551,43,3,00:01:45.456,00:01:36.625,00:01:28.087
1720,879,532,6,4,00:01:44.635,00:01:36.666,00:01:28.490
1721,879,526,6,5,00:01:43.850,00:01:36.691,00:01:28.493
1722,879,548,43,6,00:01:43.380,00:01:36.194,00:01:28.523
1723,879,524,160,7,00:01:45.545,00:01:37.517,00:01:28.738
1724,879,575,160,8,00:01:44.284,00:01:37.641,00:01:29.013
1725,879,568,155,9,00:01:45.601,00:01:36.901,00:01:29.305
1726,879,522,95,10,00:01:44.688,00:01:36.644,00:01:30.357
1727,879,562,140,11,00:01:45.930,00:01:38.067,
1728,879,553,155,12,00:01:47.330,00:01:38.134,
1729,879,573,150,13,00:01:44.871,00:01:38.778,
1730,879,572,150,14,00:01:46.450,00:01:39.042,
1731,879,571,95,15,00:01:44.400,00:01:39.900,
